latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.600006,-79.6,NaN,-14400,America/Toronto,EDT

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³)
2023-05-18T00:00,27.5,19.3,242.0,47.9,5.4
2023-05-18T01:00,24.8,17.3,213.0,40.3,4.9
2023-05-18T02:00,22.9,16.0,181.0,31.1,4.4
2023-05-18T03:00,22.2,15.5,174.0,27.3,4.4
2023-05-18T04:00,22.4,15.7,174.0,24.5,4.7
2023-05-18T05:00,23.3,16.4,177.0,21.8,5.0
2023-05-18T06:00,24.7,17.3,181.0,20.7,5.1
2023-05-18T07:00,24.2,16.9,187.0,20.4,5.1
2023-05-18T08:00,27.8,19.5,212.0,21.6,5.7
2023-05-18T09:00,27.9,19.6,197.0,19.0,6.5
2023-05-18T10:00,33.8,23.6,175.0,15.4,7.6
2023-05-18T11:00,36.1,25.2,151.0,11.3,8.6
2023-05-18T12:00,38.2,26.7,142.0,9.6,8.5
2023-05-18T13:00,39.8,27.8,137.0,8.6,7.9
2023-05-18T14:00,39.8,27.9,133.0,8.1,7.2
2023-05-18T15:00,39.7,27.8,129.0,7.5,6.9
2023-05-18T16:00,37.8,26.5,126.0,7.2,6.6
2023-05-18T17:00,33.8,23.6,131.0,10.8,6.5
2023-05-18T18:00,28.9,20.2,144.0,19.2,6.7
2023-05-18T19:00,24.6,17.2,163.0,30.7,7.0
2023-05-18T20:00,40.7,28.5,224.0,47.4,8.3
2023-05-18T21:00,39.3,27.5,257.0,51.8,8.5
2023-05-18T22:00,39.2,27.4,305.0,58.0,8.7
2023-05-18T23:00,39.8,27.9,347.0,63.8,9.0
2023-05-19T00:00,38.9,27.2,343.0,64.3,9.2
2023-05-19T01:00,37.7,26.4,322.0,62.9,9.3
2023-05-19T02:00,37.8,26.5,294.0,58.5,9.5
2023-05-19T03:00,38.8,27.1,282.0,53.0,9.9
2023-05-19T04:00,39.9,27.9,272.0,45.8,10.4
2023-05-19T05:00,41.6,29.0,262.0,36.4,10.4
2023-05-19T06:00,41.7,29.0,257.0,30.4,9.5
2023-05-19T07:00,38.9,27.0,255.0,24.6,8.0
2023-05-19T08:00,41.0,28.6,308.0,29.7,10.0
2023-05-19T09:00,40.5,28.2,293.0,25.6,9.2
2023-05-19T10:00,39.9,27.7,272.0,19.7,8.0
2023-05-19T11:00,40.6,28.2,246.0,12.9,6.6
2023-05-19T12:00,43.2,29.9,231.0,9.8,5.9
2023-05-19T13:00,44.9,31.1,219.0,7.5,5.5
2023-05-19T14:00,44.5,30.7,207.0,5.9,5.1
2023-05-19T15:00,42.6,29.5,202.0,5.2,5.0
2023-05-19T16:00,40.6,28.1,200.0,5.2,5.2
2023-05-19T17:00,38.9,26.9,207.0,8.9,5.6
2023-05-19T18:00,37.6,26.1,223.0,17.0,6.3
2023-05-19T19:00,37.7,26.1,246.0,28.1,7.2
2023-05-19T20:00,34.9,24.2,253.0,31.9,6.1
2023-05-19T21:00,36.7,25.4,261.0,32.3,6.3
2023-05-19T22:00,38.8,26.8,272.0,32.8,6.6
2023-05-19T23:00,40.9,28.3,279.0,32.1,6.7
2023-05-20T00:00,42.7,29.6,273.0,29.7,6.2
2023-05-20T01:00,43.5,30.2,260.0,26.2,5.5
2023-05-20T02:00,40.4,28.1,242.0,21.0,4.6
2023-05-20T03:00,36.3,25.3,228.0,16.3,4.1
2023-05-20T04:00,32.5,22.6,212.0,11.1,3.7
2023-05-20T05:00,30.3,21.1,202.0,7.4,3.4
2023-05-20T06:00,28.9,20.1,210.0,9.9,3.3
2023-05-20T07:00,27.9,19.5,228.0,15.2,3.4
2023-05-20T08:00,37.7,26.4,278.0,28.7,4.0
2023-05-20T09:00,35.7,25.0,276.0,27.9,4.0
2023-05-20T10:00,29.2,20.4,274.0,26.7,3.9
2023-05-20T11:00,25.3,17.7,266.0,23.4,3.8
2023-05-20T12:00,25.6,17.9,255.0,18.3,3.7
2023-05-20T13:00,31.0,21.7,242.0,11.8,3.5
2023-05-20T14:00,38.3,26.8,224.0,5.1,3.2
2023-05-20T15:00,41.2,28.8,212.0,3.2,2.7
2023-05-20T16:00,37.6,26.3,200.0,3.0,2.1
2023-05-20T17:00,30.3,21.2,190.0,4.4,1.5
2023-05-20T18:00,26.6,18.6,192.0,7.4,1.5
2023-05-20T19:00,19.6,13.7,198.0,11.6,1.7
2023-05-20T20:00,31.1,21.8,206.0,14.7,1.9
2023-05-20T21:00,28.2,19.8,208.0,14.1,2.0
2023-05-20T22:00,27.3,19.2,210.0,13.2,2.2
2023-05-20T23:00,23.9,16.7,208.0,11.6,2.4
2023-05-21T00:00,19.2,13.5,199.0,9.7,2.3
2023-05-21T01:00,22.1,15.4,187.0,7.3,2.1
2023-05-21T02:00,27.0,18.9,171.0,4.9,2.0
2023-05-21T03:00,27.1,18.9,162.0,4.1,2.1
2023-05-21T04:00,22.8,15.9,154.0,3.7,2.3
2023-05-21T05:00,16.8,11.7,149.0,4.4,2.5
2023-05-21T06:00,11.5,8.0,152.0,6.2,2.6
2023-05-21T07:00,8.1,5.6,158.0,8.9,2.6
2023-05-21T08:00,17.3,12.0,171.0,11.8,2.7
2023-05-21T09:00,17.5,12.2,170.0,11.1,2.9
2023-05-21T10:00,19.8,13.8,169.0,10.1,3.1
2023-05-21T11:00,23.2,16.1,165.0,8.6,3.2
2023-05-21T12:00,27.4,19.2,159.0,7.1,3.0
2023-05-21T13:00,30.9,21.5,152.0,5.5,2.7
2023-05-21T14:00,32.0,22.3,145.0,4.0,2.3
2023-05-21T15:00,31.4,21.9,141.0,3.0,2.0
2023-05-21T16:00,28.9,20.1,138.0,2.3,1.8
2023-05-21T17:00,25.7,17.9,143.0,5.0,1.7
2023-05-21T18:00,22.8,15.8,159.0,12.7,2.0
2023-05-21T19:00,22.0,15.3,183.0,23.5,2.5
2023-05-21T20:00,23.3,16.2,248.0,34.6,3.6
2023-05-21T21:00,24.0,16.7,250.0,34.7,3.6
2023-05-21T22:00,25.3,17.6,252.0,34.9,3.6
2023-05-21T23:00,25.7,18.0,246.0,32.8,3.5
2023-05-22T00:00,25.5,17.8,230.0,28.0,3.3
2023-05-22T01:00,24.3,17.0,207.0,21.4,3.0
2023-05-22T02:00,22.2,15.5,179.0,13.7,2.7
2023-05-22T03:00,19.7,13.8,165.0,10.1,2.6
2023-05-22T04:00,16.9,11.8,154.0,7.6,2.6
2023-05-22T05:00,14.0,9.8,144.0,5.9,2.7
2023-05-22T06:00,11.4,7.9,142.0,6.5,2.7
2023-05-22T07:00,9.9,6.9,144.0,8.4,2.7
2023-05-22T08:00,6.8,4.8,148.0,9.7,2.9
2023-05-22T09:00,6.1,4.3,147.0,9.8,3.4
2023-05-22T10:00,7.0,4.9,146.0,9.9,4.1
2023-05-22T11:00,9.0,6.3,146.0,10.1,5.2
2023-05-22T12:00,12.2,8.6,147.0,9.9,6.0
2023-05-22T13:00,17.6,12.3,148.0,9.6,6.8
2023-05-22T14:00,20.6,14.4,152.0,10.1,8.0
2023-05-22T15:00,23.5,16.4,157.0,10.9,9.1
2023-05-22T16:00,24.3,17.0,165.0,12.2,10.2
2023-05-22T17:00,23.3,16.3,178.0,17.1,11.1
2023-05-22T18:00,21.4,15.0,190.0,25.4,10.8
2023-05-22T19:00,20.1,14.1,203.0,36.4,10.1
2023-05-22T20:00,47.1,32.9,292.0,54.7,12.9
2023-05-22T21:00,49.1,34.3,346.0,57.7,13.3
2023-05-22T22:00,51.3,36.0,421.0,61.9,13.8
2023-05-22T23:00,51.9,36.3,482.0,65.6,14.0
2023-05-23T00:00,49.7,34.8,461.0,65.4,13.5
2023-05-23T01:00,45.5,31.8,407.0,63.5,12.6
2023-05-23T02:00,41.7,29.2,338.0,59.4,11.5
2023-05-23T03:00,38.8,27.1,308.0,54.9,10.9
2023-05-23T04:00,36.7,25.6,283.0,49.2,10.2
2023-05-23T05:00,35.2,24.6,260.0,41.8,9.4
2023-05-23T06:00,33.3,23.3,252.0,36.7,8.6
2023-05-23T07:00,30.2,21.1,252.0,31.7,7.7
2023-05-23T08:00,24.1,16.8,236.0,23.2,6.2
2023-05-23T09:00,22.5,15.8,232.0,22.5,6.4
2023-05-23T10:00,24.3,17.0,226.0,21.5,6.7
2023-05-23T11:00,31.2,21.8,224.0,20.5,7.7
2023-05-23T12:00,42.0,29.4,229.0,20.1,9.1
2023-05-23T13:00,54.8,38.3,239.0,19.9,10.9
2023-05-23T14:00,64.5,45.2,255.0,21.4,13.1
2023-05-23T15:00,69.4,48.5,269.0,24.4,14.5
2023-05-23T16:00,69.8,48.8,284.0,28.7,15.8
2023-05-23T17:00,67.5,47.1,307.0,36.4,16.7
2023-05-23T18:00,63.3,44.4,329.0,45.7,16.4
2023-05-23T19:00,58.3,40.9,354.0,56.8,15.6
2023-05-23T20:00,73.6,51.5,412.0,72.8,16.5
2023-05-23T21:00,75.2,52.6,434.0,73.5,16.7
2023-05-23T22:00,78.7,55.1,464.0,74.2,17.0
2023-05-23T23:00,79.4,55.5,474.0,69.0,16.4
2023-05-24T00:00,75.2,52.5,434.0,55.6,14.3
2023-05-24T01:00,67.5,47.3,369.0,37.1,11.3
2023-05-24T02:00,60.3,42.1,294.0,16.9,8.1
2023-05-24T03:00,54.2,38.0,267.0,10.0,7.2
2023-05-24T04:00,50.3,35.2,251.0,6.9,6.9
2023-05-24T05:00,47.3,32.9,239.0,5.3,6.5
2023-05-24T06:00,45.2,31.5,236.0,5.4,5.7
2023-05-24T07:00,44.0,30.7,238.0,7.0,4.7
2023-05-24T08:00,35.0,24.4,254.0,10.7,5.7
2023-05-24T09:00,29.9,20.8,239.0,10.5,4.9
2023-05-24T10:00,20.7,14.4,218.0,10.3,3.9
2023-05-24T11:00,16.4,11.4,192.0,9.6,2.9
2023-05-24T12:00,14.8,10.3,177.0,8.6,3.0
2023-05-24T13:00,14.2,9.9,164.0,7.3,3.6
2023-05-24T14:00,13.7,9.6,151.0,6.3,4.3
2023-05-24T15:00,13.2,9.2,145.0,6.3,4.6
2023-05-24T16:00,13.3,9.3,141.0,6.7,4.8
2023-05-24T17:00,13.2,9.2,139.0,8.4,4.9
2023-05-24T18:00,12.7,8.8,138.0,11.0,4.6
2023-05-24T19:00,11.9,8.4,139.0,14.4,4.0
2023-05-24T20:00,13.0,9.1,139.0,17.7,2.8
2023-05-24T21:00,13.4,9.4,144.0,18.6,2.8
2023-05-24T22:00,13.1,9.2,151.0,19.7,2.8
2023-05-24T23:00,12.4,8.6,153.0,19.4,2.8
2023-05-25T00:00,11.6,8.1,143.0,16.2,2.7
2023-05-25T01:00,11.1,7.7,126.0,11.3,2.5
2023-05-25T02:00,11.1,7.7,107.0,6.0,2.3
2023-05-25T03:00,11.4,8.0,101.0,4.2,2.2
2023-05-25T04:00,12.0,8.4,97.0,3.4,2.1
2023-05-25T05:00,12.5,8.8,96.0,3.0,2.1
2023-05-25T06:00,13.1,9.2,97.0,3.2,2.2
2023-05-25T07:00,13.6,9.5,100.0,3.9,2.3
2023-05-25T08:00,11.7,8.2,115.0,5.9,2.8
2023-05-25T09:00,12.0,8.4,117.0,6.2,3.0
2023-05-25T10:00,13.2,9.2,119.0,6.6,3.4
2023-05-25T11:00,14.9,10.4,122.0,6.9,3.8
2023-05-25T12:00,17.2,12.1,123.0,6.5,4.0
2023-05-25T13:00,19.0,13.3,124.0,5.9,4.2
2023-05-25T14:00,20.3,14.2,128.0,5.7,4.7
2023-05-25T15:00,21.0,14.6,132.0,5.9,5.5
2023-05-25T16:00,21.4,15.0,138.0,6.5,6.5
2023-05-25T17:00,21.7,15.2,151.0,10.1,7.7
2023-05-25T18:00,21.2,14.8,170.0,17.3,8.3
2023-05-25T19:00,20.8,14.5,195.0,26.9,8.8
2023-05-25T20:00,29.5,20.6,254.0,43.5,10.1
2023-05-25T21:00,32.0,22.4,261.0,45.9,9.7
2023-05-25T22:00,29.7,20.8,271.0,49.1,9.1
2023-05-25T23:00,25.8,18.1,269.0,49.0,7.9
2023-05-26T00:00,23.2,16.2,243.0,41.9,6.6
2023-05-26T01:00,18.8,13.2,205.0,31.1,5.0
2023-05-26T02:00,15.3,10.7,163.0,18.7,3.3
2023-05-26T03:00,13.4,9.3,149.0,13.4,2.8
2023-05-26T04:00,12.7,8.9,142.0,9.9,2.7
2023-05-26T05:00,12.4,8.7,143.0,7.8,2.7
2023-05-26T06:00,12.3,8.6,153.0,8.9,2.7
2023-05-26T07:00,12.5,8.8,170.0,11.9,2.8
2023-05-26T08:00,11.3,7.9,184.0,15.1,3.2
2023-05-26T09:00,10.2,7.1,180.0,14.6,3.8
2023-05-26T10:00,9.5,6.6,174.0,13.8,4.7
2023-05-26T11:00,10.9,7.6,171.0,13.3,6.2
2023-05-26T12:00,15.8,11.1,178.0,13.5,7.7
2023-05-26T13:00,26.6,18.6,189.0,14.0,9.4
2023-05-26T14:00,35.0,24.5,204.0,15.1,11.5
2023-05-26T15:00,44.0,30.7,212.0,15.5,13.0
2023-05-26T16:00,45.4,31.8,219.0,16.0,14.3
2023-05-26T17:00,42.3,29.6,231.0,19.9,15.0
2023-05-26T18:00,36.6,25.6,239.0,28.1,13.8
2023-05-26T19:00,30.7,21.5,248.0,39.0,11.7
2023-05-26T20:00,42.0,29.4,346.0,55.0,7.4
2023-05-26T21:00,42.0,29.4,451.0,56.8,8.9
2023-05-26T22:00,44.8,31.3,598.0,59.3,11.1
2023-05-26T23:00,43.7,30.5,725.0,62.8,12.7
2023-05-27T00:00,38.2,26.7,701.0,65.4,11.7
2023-05-27T01:00,33.1,23.1,618.0,68.0,9.6
2023-05-27T02:00,30.3,21.1,505.0,70.2,7.1
2023-05-27T03:00,27.0,18.9,446.0,70.7,6.1
2023-05-27T04:00,23.5,16.5,392.0,70.4,5.3
2023-05-27T05:00,21.4,15.0,339.0,66.8,4.7
2023-05-27T06:00,20.8,14.6,324.0,59.6,4.4
2023-05-27T07:00,21.5,15.1,324.0,49.8,4.3
2023-05-27T08:00,23.0,16.1,338.0,40.9,5.2
2023-05-27T09:00,22.9,16.0,329.0,39.4,7.1
2023-05-27T10:00,26.1,18.3,317.0,37.3,9.8
2023-05-27T11:00,35.5,24.9,304.0,34.4,12.8
2023-05-27T12:00,49.1,34.3,302.0,32.4,13.8
2023-05-27T13:00,58.9,41.2,304.0,30.3,14.1
2023-05-27T14:00,68.2,47.7,305.0,27.7,14.3
2023-05-27T15:00,76.8,53.8,297.0,24.2,14.2
2023-05-27T16:00,78.5,54.9,287.0,20.2,13.9
2023-05-27T17:00,76.4,53.4,291.0,22.4,13.7
2023-05-27T18:00,74.3,52.0,316.0,35.7,14.0
2023-05-27T19:00,75.9,53.1,355.0,55.2,14.4
2023-05-27T20:00,76.8,53.8,404.0,73.2,16.7
2023-05-27T21:00,78.0,54.6,493.0,76.5,17.4
2023-05-27T22:00,79.4,55.6,618.0,81.1,18.3
2023-05-27T23:00,73.8,51.6,714.0,85.4,18.3
2023-05-28T00:00,61.2,42.8,666.0,86.2,16.2
2023-05-28T01:00,51.9,36.3,558.0,85.6,13.0
2023-05-28T02:00,44.5,31.1,429.0,81.9,9.4
2023-05-28T03:00,38.1,26.7,382.0,75.9,8.1
2023-05-28T04:00,34.2,24.0,352.0,67.7,7.3
2023-05-28T05:00,32.5,22.8,327.0,57.3,6.6
2023-05-28T06:00,31.1,21.8,319.0,51.1,6.0
2023-05-28T07:00,28.9,20.3,322.0,45.4,5.4
2023-05-28T08:00,41.7,29.2,406.0,45.0,7.0
2023-05-28T09:00,42.6,29.8,385.0,42.0,8.8
2023-05-28T10:00,47.3,33.1,354.0,37.7,11.4
2023-05-28T11:00,61.5,43.0,320.0,31.9,14.1
2023-05-28T12:00,73.6,51.5,309.0,28.2,15.0
2023-05-28T13:00,84.1,58.8,305.0,24.6,15.3
2023-05-28T14:00,89.4,62.6,297.0,20.4,15.1
2023-05-28T15:00,88.7,62.2,279.0,16.3,14.3
2023-05-28T16:00,82.2,57.6,257.0,12.1,13.0
2023-05-28T17:00,74.3,52.0,246.0,13.9,11.7
2023-05-28T18:00,65.9,46.1,270.0,27.0,11.7
2023-05-28T19:00,60.3,42.1,311.0,46.5,12.0
2023-05-28T20:00,81.3,56.8,478.0,75.7,12.3
2023-05-28T21:00,78.0,54.6,471.0,78.8,11.4
2023-05-28T22:00,65.4,45.8,461.0,82.9,10.2
2023-05-28T23:00,52.3,36.6,426.0,81.0,8.3
2023-05-29T00:00,37.4,26.1,370.0,68.1,6.7
2023-05-29T01:00,27.0,18.9,297.0,49.0,5.0
2023-05-29T02:00,20.4,14.3,218.0,26.9,3.2
2023-05-29T03:00,16.8,11.7,190.0,17.2,2.7
2023-05-29T04:00,15.3,10.7,178.0,10.4,2.6
2023-05-29T05:00,15.6,10.9,176.0,5.7,2.7
2023-05-29T06:00,16.1,11.2,185.0,6.6,2.8
2023-05-29T07:00,16.5,11.5,203.0,10.5,2.9
2023-05-29T08:00,18.3,12.8,227.0,18.6,3.7
2023-05-29T09:00,18.8,13.2,230.0,17.7,4.6
2023-05-29T10:00,25.1,17.6,234.0,16.4,5.8
2023-05-29T11:00,34.9,24.4,237.0,14.6,7.2
2023-05-29T12:00,44.7,31.2,236.0,13.0,7.9
2023-05-29T13:00,50.6,35.4,234.0,11.2,8.3
2023-05-29T14:00,53.0,37.0,231.0,10.1,8.7
2023-05-29T15:00,52.9,37.0,226.0,9.9,8.7
2023-05-29T16:00,49.9,34.9,221.0,10.4,8.6
2023-05-29T17:00,46.1,32.2,222.0,15.3,8.5
2023-05-29T18:00,41.8,29.2,234.0,25.0,8.6
2023-05-29T19:00,38.0,26.6,252.0,38.1,8.9
2023-05-29T20:00,39.0,27.2,275.0,51.8,8.6
2023-05-29T21:00,33.4,23.3,293.0,56.9,8.5
2023-05-29T22:00,30.0,21.0,319.0,64.1,8.4
2023-05-29T23:00,28.6,20.0,340.0,69.9,8.3
2023-05-30T00:00,28.3,19.8,336.0,68.4,8.3
2023-05-30T01:00,27.7,19.4,321.0,63.9,8.3
2023-05-30T02:00,26.5,18.6,299.0,55.7,8.3
2023-05-30T03:00,25.7,17.9,282.0,47.4,8.1
2023-05-30T04:00,25.4,17.8,263.0,37.6,7.9
2023-05-30T05:00,25.9,18.2,247.0,28.1,7.5
2023-05-30T06:00,26.4,18.5,248.0,27.3,7.1
2023-05-30T07:00,26.1,18.2,256.0,29.7,6.6
2023-05-30T08:00,18.7,13.1,251.0,21.5,6.3
2023-05-30T09:00,18.8,13.2,250.0,21.4,7.1
2023-05-30T10:00,21.9,15.3,248.0,21.2,8.3
2023-05-30T11:00,28.8,20.1,248.0,20.5,9.8
2023-05-30T12:00,39.1,27.3,250.0,19.3,10.6
2023-05-30T13:00,50.2,35.0,253.0,17.7,11.3
2023-05-30T14:00,64.7,45.2,258.0,16.5,12.0
2023-05-30T15:00,71.9,50.3,260.0,15.4,12.3
2023-05-30T16:00,72.9,50.9,263.0,14.6,12.5
2023-05-30T17:00,71.9,50.1,276.0,19.4,12.7
2023-05-30T18:00,69.4,48.3,299.0,31.6,12.9
2023-05-30T19:00,66.1,46.1,329.0,48.7,13.2
2023-05-30T20:00,72.6,50.4,390.0,68.4,12.4
2023-05-30T21:00,63.3,43.9,416.0,74.8,12.4
2023-05-30T22:00,61.2,42.5,454.0,83.8,12.5
2023-05-30T23:00,62.9,43.7,493.0,92.2,12.8
2023-05-31T00:00,65.9,45.8,501.0,92.5,13.3
2023-05-31T01:00,67.8,47.1,500.0,89.8,14.0
2023-05-31T02:00,69.2,48.0,497.0,84.9,14.8
2023-05-31T03:00,70.5,49.0,501.0,81.7,15.1
2023-05-31T04:00,71.9,49.9,507.0,78.1,15.3
2023-05-31T05:00,73.8,51.3,508.0,71.0,15.3
2023-05-31T06:00,76.6,53.3,502.0,62.6,14.9
2023-05-31T07:00,77.1,53.6,492.0,52.4,14.2
2023-05-31T08:00,29.8,20.7,284.0,19.5,6.8
2023-05-31T09:00,28.2,19.6,279.0,19.1,7.1
2023-05-31T10:00,29.5,20.4,271.0,18.4,7.4
2023-05-31T11:00,33.8,23.4,259.0,16.6,7.7
2023-05-31T12:00,39.7,27.5,249.0,13.9,7.5
2023-05-31T13:00,45.4,31.5,239.0,10.4,7.2
2023-05-31T14:00,52.3,36.4,228.0,6.9,6.6
2023-05-31T15:00,55.5,38.6,221.0,5.0,6.0
2023-05-31T16:00,53.0,36.9,214.0,3.7,5.4
2023-05-31T17:00,49.5,34.5,218.0,6.9,5.1
2023-05-31T18:00,51.2,35.7,236.0,16.1,5.7
2023-05-31T19:00,49.0,34.1,263.0,29.1,6.8
2023-05-31T20:00,46.6,32.5,290.0,38.3,7.2
2023-05-31T21:00,41.4,28.9,315.0,43.5,7.6
2023-05-31T22:00,39.8,27.7,350.0,50.8,8.1
2023-05-31T23:00,40.7,28.3,389.0,58.7,8.6
2023-06-01T00:00,42.3,29.5,403.0,61.4,8.5
2023-06-01T01:00,43.3,30.3,411.0,62.6,8.2
2023-06-01T02:00,45.1,31.4,413.0,61.2,7.7
2023-06-01T03:00,47.4,33.1,408.0,56.9,7.3
2023-06-01T04:00,49.0,34.1,399.0,50.3,7.0
2023-06-01T05:00,49.2,34.3,384.0,42.5,6.4
2023-06-01T06:00,48.8,34.0,373.0,38.8,5.8
2023-06-01T07:00,47.1,32.8,361.0,36.0,5.1
2023-06-01T08:00,50.5,35.2,390.0,34.9,5.5
2023-06-01T09:00,52.5,36.7,376.0,32.6,6.7
2023-06-01T10:00,57.7,40.3,356.0,29.2,8.5
2023-06-01T11:00,63.6,44.4,335.0,24.8,10.3
2023-06-01T12:00,73.8,51.5,330.0,21.8,10.8
2023-06-01T13:00,88.2,61.5,331.0,18.9,10.8
2023-06-01T14:00,94.1,65.7,328.0,16.0,10.6
2023-06-01T15:00,93.8,65.7,314.0,13.2,10.3
2023-06-01T16:00,88.0,61.5,296.0,10.7,9.9
2023-06-01T17:00,80.1,55.9,291.0,14.9,9.8
2023-06-01T18:00,73.3,51.2,315.0,28.9,10.4
2023-06-01T19:00,68.7,48.0,354.0,49.0,11.4
2023-06-01T20:00,103.6,72.4,476.0,81.6,12.6
2023-06-01T21:00,105.0,73.3,503.0,88.4,12.4
2023-06-01T22:00,97.8,68.2,540.0,97.7,12.2
2023-06-01T23:00,82.9,57.9,548.0,99.2,11.2
2023-06-02T00:00,67.8,47.3,487.0,82.7,9.5
2023-06-02T01:00,54.5,38.0,392.0,56.8,7.3
2023-06-02T02:00,44.0,30.7,284.0,27.5,4.9
2023-06-02T03:00,36.2,25.2,246.0,16.4,3.9
2023-06-02T04:00,31.2,21.7,226.0,10.0,3.3
2023-06-02T05:00,28.2,19.7,216.0,6.5,2.9
2023-06-02T06:00,27.4,19.1,221.0,8.4,2.8
2023-06-02T07:00,27.4,19.0,238.0,13.9,3.0
2023-06-02T08:00,34.2,23.8,255.0,20.0,3.4
2023-06-02T09:00,36.4,25.4,251.0,18.7,3.7
2023-06-02T10:00,39.3,27.4,244.0,16.9,4.1
2023-06-02T11:00,41.1,28.6,235.0,14.2,4.4
2023-06-02T12:00,46.9,32.7,228.0,11.6,4.3
2023-06-02T13:00,54.0,37.6,222.0,8.8,4.0
2023-06-02T14:00,58.3,40.6,214.0,6.4,3.7
2023-06-02T15:00,57.6,40.2,208.0,5.5,3.6
2023-06-02T16:00,52.7,36.8,202.0,5.5,3.6
2023-06-02T17:00,49.2,34.3,205.0,10.0,3.8
2023-06-02T18:00,46.8,32.6,221.0,20.1,4.2
2023-06-02T19:00,45.8,31.9,245.0,34.0,4.6
2023-06-02T20:00,49.1,34.2,297.0,52.4,7.2
2023-06-02T21:00,49.1,34.2,309.0,55.5,7.0
2023-06-02T22:00,47.5,33.1,325.0,59.7,6.7
2023-06-02T23:00,46.0,32.1,333.0,60.5,6.2
2023-06-03T00:00,44.0,30.7,316.0,53.8,5.6
2023-06-03T01:00,41.7,29.1,287.0,43.2,4.9
2023-06-03T02:00,38.9,27.1,252.0,29.9,4.1
2023-06-03T03:00,35.3,24.6,236.0,22.5,3.5
2023-06-03T04:00,32.0,22.4,224.0,16.0,3.0
2023-06-03T05:00,30.4,21.2,214.0,9.8,2.6
2023-06-03T06:00,30.2,21.1,215.0,7.9,2.6
2023-06-03T07:00,29.9,20.9,221.0,7.7,2.9
2023-06-03T08:00,26.0,18.1,221.0,8.0,3.2
2023-06-03T09:00,23.5,16.3,217.0,8.4,3.4
2023-06-03T10:00,21.9,15.3,211.0,8.9,3.8
2023-06-03T11:00,21.2,14.8,202.0,9.0,4.1
2023-06-03T12:00,21.2,14.8,195.0,8.1,4.1
2023-06-03T13:00,21.9,15.3,187.0,6.7,4.1
2023-06-03T14:00,22.8,15.9,181.0,5.7,4.2
2023-06-03T15:00,24.3,16.9,183.0,6.0,4.7
2023-06-03T16:00,25.4,17.8,189.0,7.0,5.5
2023-06-03T17:00,24.5,17.1,199.0,10.4,6.3
2023-06-03T18:00,22.8,15.9,208.0,15.4,6.5
2023-06-03T19:00,21.2,14.9,218.0,21.9,6.5
2023-06-03T20:00,17.9,12.5,234.0,28.6,5.6
2023-06-03T21:00,19.4,13.6,244.0,31.7,5.5
2023-06-03T22:00,20.0,14.0,259.0,35.9,5.3
2023-06-03T23:00,20.4,14.3,265.0,37.7,5.0
2023-06-04T00:00,20.0,13.9,248.0,32.8,4.7
2023-06-04T01:00,18.5,13.0,220.0,24.7,4.3
2023-06-04T02:00,16.8,11.7,187.0,15.3,3.9
2023-06-04T03:00,15.4,10.7,173.0,11.4,3.8
2023-06-04T04:00,14.8,10.3,162.0,8.7,3.8
2023-06-04T05:00,14.5,10.1,158.0,8.0,3.8
2023-06-04T06:00,14.4,10.1,167.0,11.2,3.9
2023-06-04T07:00,14.5,10.1,182.0,16.6,4.0
2023-06-04T08:00,20.8,14.5,192.0,24.0,4.8
2023-06-04T09:00,19.3,13.5,183.0,20.7,5.1
2023-06-04T10:00,18.9,13.2,171.0,16.0,5.4
2023-06-04T11:00,20.8,14.5,159.0,10.7,5.8
2023-06-04T12:00,24.3,16.9,156.0,8.7,5.8
2023-06-04T13:00,29.2,20.4,156.0,7.6,5.7
2023-06-04T14:00,36.0,25.1,159.0,7.0,5.7
2023-06-04T15:00,43.7,30.5,161.0,5.9,5.9
2023-06-04T16:00,47.5,33.2,164.0,5.1,6.2
2023-06-04T17:00,48.4,33.8,178.0,8.8,6.8
2023-06-04T18:00,47.8,33.4,191.0,18.3,7.3
2023-06-04T19:00,47.1,32.9,208.0,31.7,7.9
2023-06-04T20:00,32.2,22.5,297.0,47.1,14.7
2023-06-04T21:00,34.2,23.9,342.0,53.0,14.5
2023-06-04T22:00,35.9,25.1,406.0,61.3,14.2
2023-06-04T23:00,38.4,26.8,470.0,68.7,13.6
2023-06-05T00:00,40.6,28.4,485.0,68.3,13.1
2023-06-05T01:00,41.9,29.3,482.0,64.8,12.5
2023-06-05T02:00,42.3,29.6,461.0,58.6,11.5
2023-06-05T03:00,41.4,29.0,426.0,53.2,10.4
2023-06-05T04:00,40.5,28.3,378.0,46.8,9.0
2023-06-05T05:00,39.9,27.9,326.0,39.4,7.4
2023-06-05T06:00,39.1,27.4,312.0,36.1,6.5
2023-06-05T07:00,37.6,26.3,309.0,33.9,5.8
2023-06-05T08:00,46.1,32.2,339.0,36.2,6.5
2023-06-05T09:00,44.8,31.3,316.0,31.3,6.1
2023-06-05T10:00,45.2,31.5,283.0,24.3,5.6
2023-06-05T11:00,48.5,34.0,253.0,16.8,5.6
2023-06-05T12:00,55.8,39.0,253.0,14.4,6.6
2023-06-05T13:00,66.8,46.8,263.0,13.6,8.1
2023-06-05T14:00,78.0,54.6,280.0,13.5,9.8
